Type,Region,Residence Type,Service Type,Year,Coverage,Population,Service level
sdg,Sub-Saharan Africa,urban,Sanitation,2006,18.56063,48021260.44458,Safely managed service
sdg,Sub-Saharan Africa,total,Sanitation,2006,30.33917,229732091.58124,Unimproved
sdg,Sub-Saharan Africa,rural,Sanitation,2006,34.80132,173479856.94949,Unimproved
sdg,Sub-Saharan Africa,urban,Sanitation,2006,21.74197,56252231.64901,Unimproved
sdg,Sub-Saharan Africa,total,Drinking water,2006,30.91819,234116523.94762,Basic service
sdg,Sub-Saharan Africa,rural,Drinking water,2006,28.24682,140806575.08881,Basic service
sdg,Sub-Saharan Africa,urban,Drinking water,2006,36.0651,93309950.18011,Basic service
sdg,Sub-Saharan Africa,total,Drinking water,2006,10.53751,79791417.46001,Limited service
sdg,Sub-Saharan Africa,rural,Drinking water,2006,11.29649,56311483.93054,Limited service
sdg,Sub-Saharan Africa,urban,Drinking water,2006,9.0752,23479933.95852,Limited service
sdg,Sub-Saharan Africa,total,Drinking water,2006,20.13699,152479844.63272,Safely managed service
sdg,Sub-Saharan Africa,rural,Drinking water,2006,7.68336,38300504.13191,Safely managed service
sdg,Sub-Saharan Africa,urban,Drinking water,2006,44.1313,114179341.4981,Safely managed service
sdg,Sub-Saharan Africa,total,Drinking water,2006,15.26316,115574587.34605,Surface water
sdg,Sub-Saharan Africa,rural,Drinking water,2006,21.60597,107702847.56001,Surface water
sdg,Sub-Saharan Africa,urban,Drinking water,2006,3.0425,7871740.34093,Surface water
sdg,Sub-Saharan Africa,total,Drinking water,2006,23.14415,175250505.01361,Unimproved
sdg,Sub-Saharan Africa,rural,Drinking water,2006,31.16736,155365048.51342,Unimproved
sdg,Sub-Saharan Africa,urban,Drinking water,2006,7.6859,19885453.1729,Unimproved
sdg,Sub-Saharan Africa,total,Sanitation,2007,9.43745,73441248.6634,Basic service
sdg,Sub-Saharan Africa,rural,Sanitation,2007,3.29336,16763335.71816,Basic service
sdg,Sub-Saharan Africa,urban,Sanitation,2007,21.05534,56677913.00664,Basic service
sdg,Sub-Saharan Africa,total,Sanitation,2007,16.28289,126711763.88415,Limited service
sdg,Sub-Saharan Africa,rural,Sanitation,2007,8.6453,44004922.84354,Limited service
sdg,Sub-Saharan Africa,urban,Sanitation,2007,30.72485,82706841.16851,Limited service
sdg,Sub-Saharan Africa,total,Sanitation,2007,27.26249,212153869.72288,Open defecation
sdg,Sub-Saharan Africa,rural,Sanitation,2007,37.38427,190287455.43935,Open defecation
sdg,Sub-Saharan Africa,urban,Sanitation,2007,8.12318,21866414.66947,Open defecation
sdg,Sub-Saharan Africa,total,Sanitation,2007,16.52257,128576901.99506,Safely managed service
sdg,Sub-Saharan Africa,rural,Sanitation,2007,15.36713,78219309.09659,Safely managed service
sdg,Sub-Saharan Africa,urban,Sanitation,2007,18.70739,50357593.07777,Safely managed service
sdg,Sub-Saharan Africa,total,Sanitation,2007,30.4946,237305788.73374,Unimproved
sdg,Sub-Saharan Africa,rural,Sanitation,2007,35.30994,179729050.70964,Unimproved
sdg,Sub-Saharan Africa,urban,Sanitation,2007,21.38924,57576737.27034,Unimproved
sdg,Sub-Saharan Africa,total,Drinking water,2007,31.29474,243532397.72547,Basic service
sdg,Sub-Saharan Africa,rural,Drinking water,2007,28.80969,146642508.95685,Basic service
sdg,Sub-Saharan Africa,urban,Drinking water,2007,35.99373,96889889.1064,Basic service
sdg,Sub-Saharan Africa,total,Drinking water,2007,10.79705,84021514.70879,Limited service
sdg,Sub-Saharan Africa,rural,Drinking water,2007,11.7532,59824257.33982,Limited service
sdg,Sub-Saharan Africa,urban,Drinking water,2007,8.98906,24197257.49861,Limited service
sdg,Sub-Saharan Africa,total,Drinking water,2007,20.63515,160580548.69879,Safely managed service
sdg,Sub-Saharan Africa,rural,Drinking water,2007,7.97012,40568246.35813,Safely managed service
sdg,Sub-Saharan Africa,urban,Drinking water,2007,44.58349,120012302.48042,Safely managed service
sdg,Sub-Saharan Africa,total,Drinking water,2007,14.61779,113754083.3816,Surface water
sdg,Sub-Saharan Africa,rural,Drinking water,2007,20.81378,105942971.99364,Surface water
sdg,Sub-Saharan Africa,urban,Drinking water,2007,2.90176,7811111.601,Surface water
sdg,Sub-Saharan Africa,total,Drinking water,2007,22.65528,176301028.48457,Unimproved
sdg,Sub-Saharan Africa,rural,Drinking water,2007,30.65321,156026089.15884,Unimproved
sdg,Sub-Saharan Africa,urban,Drinking water,2007,7.53196,20274938.50629,Unimproved
sdg,Sub-Saharan Africa,total,Sanitation,2008,9.66997,77345090.93179,Basic service
sdg,Sub-Saharan Africa,rural,Sanitation,2008,3.36105,17446009.83483,Basic service
sdg,Sub-Saharan Africa,urban,Sanitation,2008,21.33274,59899082.00143,Basic service
sdg,Sub-Saharan Africa,total,Sanitation,2008,16.44873,131564910.76354,Limited service
sdg,Sub-Saharan Africa,rural,Sanitation,2008,8.65285,44913828.00258,Limited service
sdg,Sub-Saharan Africa,urban,Sanitation,2008,30.86032,86651084.0898,Limited service
sdg,Sub-Saharan Africa,total,Sanitation,2008,26.47783,211782562.1076,Open defecation
sdg,Sub-Saharan Africa,rural,Sanitation,2008,36.52638,189595221.66383,Open defecation
sdg,Sub-Saharan Africa,urban,Sanitation,2008,7.9019,22187340.9692,Open defecation
sdg,Sub-Saharan Africa,total,Sanitation,2008,16.76177,134068824.97835,Safely managed service
sdg,Sub-Saharan Africa,rural,Sanitation,2008,15.61937,81074526.32736,Safely managed service
sdg,Sub-Saharan Africa,urban,Sanitation,2008,18.87363,52994299.51972,Safely managed service
sdg,Sub-Saharan Africa,total,Sanitation,2008,30.64171,245087282.71871,Unimproved
sdg,Sub-Saharan Africa,rural,Sanitation,2008,35.84034,186034276.03322,Unimproved
sdg,Sub-Saharan Africa,urban,Sanitation,2008,21.03141,59053003.05805,Unimproved
sdg,Sub-Saharan Africa,total,Drinking water,2008,31.66115,253241307.62085,Basic service
sdg,Sub-Saharan Africa,rural,Drinking water,2008,29.37598,152480111.70444,Basic service
sdg,Sub-Saharan Africa,urban,Drinking water,2008,35.88556,100761197.56547,Basic service
sdg,Sub-Saharan Africa,total,Drinking water,2008,11.05246,88402947.06187,Limited service
sdg,Sub-Saharan Africa,rural,Drinking water,2008,12.21273,63391877.39621,Limited service
sdg,Sub-Saharan Africa,urban,Drinking water,2008,8.90756,25011070.10111,Limited service
sdg,Sub-Saharan Africa,total,Drinking water,2008,21.18541,169451223.19951,Safely managed service
sdg,Sub-Saharan Africa,rural,Drinking water,2008,8.27884,42972481.74584,Safely managed service
sdg,Sub-Saharan Africa,urban,Drinking water,2008,45.04472,126478743.37022,Safely managed service
sdg,Sub-Saharan Africa,total,Drinking water,2008,13.95401,111611000.74375,Surface water
sdg,Sub-Saharan Africa,rural,Drinking water,2008,20.00756,103852011.72805,Surface water
sdg,Sub-Saharan Africa,urban,Drinking water,2008,2.76332,7758989.23841,Surface water
sdg,Sub-Saharan Africa,total,Drinking water,2008,22.14696,177142192.87403,Unimproved
sdg,Sub-Saharan Africa,rural,Drinking water,2008,30.12488,156367379.28727,Unimproved
sdg,Sub-Saharan Africa,urban,Drinking water,2008,7.39884,20774809.36299,Unimproved
sdg,Sub-Saharan Africa,total,Sanitation,2009,9.92335,81586872.11775,Basic service
sdg,Sub-Saharan Africa,rural,Sanitation,2009,3.42338,18119719.29749,Basic service
sdg,Sub-Saharan Africa,urban,Sanitation,2009,21.6702,63467153.42425,Basic service
sdg,Sub-Saharan Africa,total,Sanitation,2009,16.62424,136679621.2994,Limited service
sdg,Sub-Saharan Africa,rural,Sanitation,2009,8.66685,45873018.05053,Limited service
sdg,Sub-Saharan Africa,urban,Sanitation,2009,31.00497,90806604.07575,Limited service
sdg,Sub-Saharan Africa,total,Sanitation,2009,25.70209,211315023.55399,Open defecation
sdg,Sub-Saharan Africa,rural,Sanitation,2009,35.67547,188827728.37641,Open defecation
sdg,Sub-Saharan Africa,urban,Sanitation,2009,7.67805,22487295.05508,Open defecation
sdg,Sub-Saharan Africa,total,Sanitation,2009,16.96998,139522153.14075,Safely managed service
sdg,Sub-Saharan Africa,rural,Sanitation,2009,15.8615,83953771.59806,Safely managed service
sdg,Sub-Saharan Africa,urban,Sanitation,2009,18.97325,55568381.94562,Safely managed service
sdg,Sub-Saharan Africa,total,Sanitation,2009,30.78033,253066754.88811,Unimproved
sdg,Sub-Saharan Africa,rural,Sanitation,2009,36.3728,192518645.68164,Unimproved
sdg,Sub-Saharan Africa,urban,Sanitation,2009,20.67352,60548107.49435,Unimproved
sdg,Sub-Saharan Africa,total,Drinking water,2009,32.00494,263135192.0858,Basic service
sdg,Sub-Saharan Africa,rural,Drinking water,2009,29.92532,158392595.61,Basic service
sdg,Sub-Saharan Africa,urban,Drinking water,2009,35.76327,104742597.23518,Basic service
sdg,Sub-Saharan Africa,total,Drinking water,2009,11.30432,92940802.1667,Limited service
sdg,Sub-Saharan Africa,rural,Drinking water,2009,12.67832,67105430.43487,Limited service
sdg,Sub-Saharan Africa,urban,Drinking water,2009,8.82122,25835371.86717,Limited service
sdg,Sub-Saharan Africa,total,Drinking water,2009,21.75733,178882364.52688,Safely managed service
sdg,Sub-Saharan Africa,rural,Drinking water,2009,8.60261,45533004.59717,Safely managed service
sdg,Sub-Saharan Africa,urban,Drinking water,2009,45.53076,133349361.18525,Safely managed service
sdg,Sub-Saharan Africa,total,Drinking water,2009,13.29455,109303872.9652,Surface water
sdg,Sub-Saharan Africa,rural,Drinking water,2009,19.19888,101618306.8153,Surface water
sdg,Sub-Saharan Africa,urban,Drinking water,2009,2.62416,7685566.04026,Surface water
sdg,Sub-Saharan Africa,total,Drinking water,2009,21.63885,177908193.25542,Unimproved
sdg,Sub-Saharan Africa,rural,Drinking water,2009,29.59487,156643545.54732,Unimproved
sdg,Sub-Saharan Africa,urban,Drinking water,2009,7.26059,21264645.66748,Unimproved
sdg,Sub-Saharan Africa,total,Sanitation,2010,10.18027,86037125.50833,Basic service
sdg,Sub-Saharan Africa,rural,Sanitation,2010,3.48554,18808945.11019,Basic service
sdg,Sub-Saharan Africa,urban,Sanitation,2010,22.00539,67228180.63119,Basic service
sdg,Sub-Saharan Africa,total,Sanitation,2010,16.80163,141996614.51428,Limited service
sdg,Sub-Saharan Africa,rural,Sanitation,2010,8.68245,46852952.58571,Limited service
sdg,Sub-Saharan Africa,urban,Sanitation,2010,31.14279,95143662.17827,Limited service
sdg,Sub-Saharan Africa,total,Sanitation,2010,24.92901,210684058.7417,Open defecation
sdg,Sub-Saharan Africa,rural,Sanitation,2010,34.82441,187922380.23363,Open defecation
sdg,Sub-Saharan Africa,urban,Sanitation,2010,7.45044,22761677.86161,Open defecation
sdg,Sub-Saharan Africa,total,Sanitation,2010,17.18347,145223684.90341,Safely managed service
sdg,Sub-Saharan Africa,rural,Sanitation,2010,16.104,86901749.87216,Safely managed service
sdg,Sub-Saharan Africa,urban,Sanitation,2010,19.09016,58321934.95189,Safely managed service
sdg,Sub-Saharan Africa,total,Sanitation,2010,30.90563,261194673.33228,Unimproved
sdg,Sub-Saharan Africa,rural,Sanitation,2010,36.90361,199142319.58848,Unimproved
sdg,Sub-Saharan Africa,urban,Sanitation,2010,20.31122,62052353.98633,Unimproved
sdg,Sub-Saharan Africa,total,Drinking water,2010,32.32461,273186956.56915,Basic service
sdg,Sub-Saharan Africa,rural,Drinking water,2010,30.45677,164353344.58804,Basic service
sdg,Sub-Saharan Africa,urban,Drinking water,2010,35.62384,108833611.82392,Basic service
sdg,Sub-Saharan Africa,total,Drinking water,2010,11.55151,97625956.651,Limited service
sdg,Sub-Saharan Africa,rural,Drinking water,2010,13.14907,70956084.89059,Limited service
sdg,Sub-Saharan Africa,urban,Drinking water,2010,8.72969,26669871.5987,Limited service
sdg,Sub-Saharan Africa,total,Drinking water,2010,22.35453,188926186.35005,Safely managed service
sdg,Sub-Saharan Africa,rural,Drinking water,2010,8.94185,48252768.90114,Safely managed service
sdg,Sub-Saharan Africa,urban,Drinking water,2010,46.04577,140673417.90211,Safely managed service
sdg,Sub-Saharan Africa,total,Drinking water,2010,12.64348,106854625.93303,Surface water
sdg,Sub-Saharan Africa,rural,Drinking water,2010,18.39604,99270257.58747,Surface water
sdg,Sub-Saharan Africa,urban,Drinking water,2010,2.48254,7584367.98351,Surface water
sdg,Sub-Saharan Africa,total,Drinking water,2010,21.12588,178542431.49761,Unimproved
sdg,Sub-Saharan Africa,rural,Drinking water,2010,29.05627,156795891.42346,Unimproved
sdg,Sub-Saharan Africa,urban,Drinking water,2010,7.11816,21746540.30105,Unimproved
sdg,Sub-Saharan Africa,total,Hygiene,2011,22.71525,197338258.46199,Basic service
sdg,Sub-Saharan Africa,rural,Hygiene,2011,15.9481,87726832.22968,Basic service
sdg,Sub-Saharan Africa,urban,Hygiene,2011,34.39643,109611425.73202,Basic service
sdg,Sub-Saharan Africa,total,Hygiene,2011,31.47382,273428164.23755,Limited service
sdg,Sub-Saharan Africa,rural,Hygiene,2011,35.62416,195960327.16414,Limited service
sdg,Sub-Saharan Africa,urban,Hygiene,2011,24.30966,77467837.90119,Limited service
sdg,Sub-Saharan Africa,total,Hygiene,2011,45.81093,397981515.27804,No handwashing facility
sdg,Sub-Saharan Africa,rural,Hygiene,2011,48.42774,266389830.72476,No handwashing facility
sdg,Sub-Saharan Africa,urban,Hygiene,2011,41.29391,131591685.37322,No handwashing facility
sdg,Sub-Saharan Africa,total,Sanitation,2011,10.41413,90472576.49302,Basic service
sdg,Sub-Saharan Africa,rural,Sanitation,2011,3.52986,19416974.0614,Basic service
sdg,Sub-Saharan Africa,urban,Sanitation,2011,22.29748,71055601.77719,Basic service
sdg,Sub-Saharan Africa,total,Sanitation,2011,16.93069,147085037.16946,Limited service
sdg,Sub-Saharan Africa,rural,Sanitation,2011,8.67112,47697837.81709,Limited service
sdg,Sub-Saharan Africa,urban,Sanitation,2011,31.18803,99387198.61806,Limited service
sdg,Sub-Saharan Africa,total,Sanitation,2011,24.69163,214508038.18271,Open defecation
sdg,Sub-Saharan Africa,rural,Sanitation,2011,34.70048,190879349.529,Open defecation
sdg,Sub-Saharan Africa,urban,Sanitation,2011,7.41476,23628690.06169,Open defecation
sdg,Sub-Saharan Africa,total,Sanitation,2011,17.27013,150033923.11778,Safely managed service
sdg,Sub-Saharan Africa,rural,Sanitation,2011,16.1669,88930388.23912,Safely managed service
sdg,Sub-Saharan Africa,urban,Sanitation,2011,19.17449,61103534.95308,Safely managed service
sdg,Sub-Saharan Africa,total,Sanitation,2011,30.69341,266648364.1379,Unimproved
sdg,Sub-Saharan Africa,rural,Sanitation,2011,36.93164,203152440.47252,Unimproved
sdg,Sub-Saharan Africa,urban,Sanitation,2011,19.92523,63495923.59641,Unimproved
sdg,Sub-Saharan Africa,total,Drinking water,2011,32.76159,284615647.91809,Basic service
sdg,Sub-Saharan Africa,rural,Drinking water,2011,31.15339,171367628.6292,Basic service
sdg,Sub-Saharan Africa,urban,Drinking water,2011,35.5376,113248019.48373,Basic service
sdg,Sub-Saharan Africa,total,Drinking water,2011,11.89245,103315403.71605,Limited service
sdg,Sub-Saharan Africa,rural,Drinking water,2011,13.72641,75505840.98501,Limited service
sdg,Sub-Saharan Africa,urban,Drinking water,2011,8.72673,27809563.0739,Limited service
sdg,Sub-Saharan Africa,total,Drinking water,2011,22.80986,198160153.3774,Safely managed service
sdg,Sub-Saharan Africa,rural,Drinking water,2011,9.17167,50451246.586,Safely managed service
sdg,Sub-Saharan Africa,urban,Drinking water,2011,46.35154,147708905.52028,Safely managed service
sdg,Sub-Saharan Africa,total,Drinking water,2011,12.05187,104700367.48901,Surface water
sdg,Sub-Saharan Africa,rural,Drinking water,2011,17.64168,97042844.44749,Surface water
sdg,Sub-Saharan Africa,urban,Drinking water,2011,2.40296,7657523.80794,Surface water
sdg,Sub-Saharan Africa,total,Drinking water,2011,20.48423,177956366.59945,Unimproved
sdg,Sub-Saharan Africa,rural,Drinking water,2011,28.30684,155709429.47032,Unimproved
sdg,Sub-Saharan Africa,urban,Drinking water,2011,6.98116,22246937.12057,Unimproved
sdg,Sub-Saharan Africa,total,Hygiene,2012,24.64944,220119854.85109,Basic service
sdg,Sub-Saharan Africa,rural,Hygiene,2012,16.96537,95139232.96982,Basic service
sdg,Sub-Saharan Africa,urban,Hygiene,2012,37.62021,124980619.37767,Basic service
sdg,Sub-Saharan Africa,total,Hygiene,2012,34.03334,303918253.12853,Limited service
sdg,Sub-Saharan Africa,rural,Hygiene,2012,38.02956,213263949.32052,Limited service
sdg,Sub-Saharan Africa,urban,Hygiene,2012,27.2877,90654300.21061,Limited service
sdg,Sub-Saharan Africa,total,Hygiene,2012,41.31722,368963374.47742,No handwashing facility
sdg,Sub-Saharan Africa,rural,Hygiene,2012,45.00507,252381557.18212,No handwashing facility
sdg,Sub-Saharan Africa,urban,Hygiene,2012,35.0921,116581812.93871,No handwashing facility
sdg,Sub-Saharan Africa,total,Sanitation,2012,10.70211,95569962.70942,Basic service
sdg,Sub-Saharan Africa,rural,Sanitation,2012,3.6151,20272943.61634,Basic service
sdg,Sub-Saharan Africa,urban,Sanitation,2012,22.66503,75297018.04221,Basic service
sdg,Sub-Saharan Africa,total,Sanitation,2012,17.10779,152772827.57846,Limited service
sdg,Sub-Saharan Africa,rural,Sanitation,2012,8.69046,48734787.03202,Limited service
sdg,Sub-Saharan Africa,urban,Sanitation,2012,31.31632,104038038.83919,Limited service
sdg,Sub-Saharan Africa,total,Sanitation,2012,23.93816,213768095.32357,Open defecation
sdg,Sub-Saharan Africa,rural,Sanitation,2012,33.87998,189993736.95982,Open defecation
sdg,Sub-Saharan Africa,urban,Sanitation,2012,7.15628,23774355.76466,Open defecation
sdg,Sub-Saharan Africa,total,Sanitation,2012,17.46509,155963534.25242,Safely managed service
sdg,Sub-Saharan Africa,rural,Sanitation,2012,16.38177,91866449.22379,Safely managed service
sdg,Sub-Saharan Africa,urban,Sanitation,2012,19.29376,64097083.21251,Safely managed service
sdg,Sub-Saharan Africa,total,Sanitation,2012,30.78685,274927052.13614,Unimproved
sdg,Sub-Saharan Africa,rural,Sanitation,2012,37.43269,209916822.6416,Unimproved
sdg,Sub-Saharan Africa,urban,Sanitation,2012,19.56862,65010236.66842,Unimproved
sdg,Sub-Saharan Africa,total,Drinking water,2012,33.02533,294916707.73506,Basic service
sdg,Sub-Saharan Africa,rural,Drinking water,2012,31.62698,177359289.55512,Basic service
sdg,Sub-Saharan Africa,urban,Drinking water,2012,35.38576,117557414.74024,Basic service
sdg,Sub-Saharan Africa,total,Drinking water,2012,12.14332,108440016.66418,Limited service
